# HR	designation	proper name
# designations from the Yale BSC5 (bytes 5-14); proper names are a
# curated subset -- a blank third column just means no common name
# is carried here, the designation is still authoritative.
7879	73 Dra	
7880	27 Vul	
7881	Ups Pav	
7882	Bet Del	
7883	Iot Del	
7884	71 Aql	
7885	48 Cyg	
7889	Tau Cap	
7891	29 Vul	
7892	The Del	
7894	28 Vul	
7896	Kap Del	
7897	1 Aqr	
7900	Ups Cap	
7901	75 Dra	
7906	Alp Del	
7908	74 Dra	
7913	Bet Pav	
7918	10 Del	
7920	Eta Ind	
7921	49 Cyg	
7924	Alp Cyg	Deneb
7928	Del Del	
7929	51 Cyg	
7934	Sig Pav	
7936	Psi Cap	
7937	17 Cap	
7939	30 Vul	
7942	52 Cyg	
7943	Iot Mic	
7945	4 Cep	
7947	Gam Del	
7948	Gam Del	
7949	Eps Cyg	Gienah
7950	Eps Aqr	
7951	3 Aqr	
7952	Zet Ind	
7953	13 Del	
7957	Eta Cep	
7963	Lam Cyg	
7965	Alp Mic	
7968	Iot Ind	
7973	15 Del	
7974	14 Del	
7977	55 Cyg	
7979	Bet Mic	
7980	Ome Cap	
7982	4 Aqr	
7984	56 Cyg	
7985	5 Aqr	
7986	Bet Ind	
7990	Mu Aqr	
7995	31 Vul	
8000	19 Cap	
8001	57 Cyg	
8002	76 Dra	
8008	32 Vul	
8011	17 Del	
8012	16 Del	
8015	7 Aqr	
8021	Alp Oct	
8028	Nu Cyg	
8030	18 Del	
8032	33 Vul	
8033	20 Cap	
8034	Eps Equ	
8039	Gam Mic	
8041	11 Aqr	
8047	59 Cyg	
8048	Zet Mic	
8053	60 Cyg	
8055	Mu Ind	
8058	12 Aqr	
8059	12 Aqr	
8060	Eta Cap	
8066	3 Equ	
8069	Eta Mic	
8070	Del Mic	
8075	The Cap	
8077	4 Equ	
8079	Xi Cyg	
8080	24 Cap	
8085	61 Cyg	
8086	61 Cyg	
8087	Chi Cap	
8089	63 Cyg	
8091	27 Cap	
8092	Omi Pav	
8093	Nu Aqr	
8097	Gam Equ	
8098	6 Equ	
8115	Zet Cyg	
8123	Del Equ	
8127	Phi Cap	
8128	29 Cap	
8130	Tau Cyg	
8131	Alp Equ	
8135	Eps Mic	
8137	30 Cap	
8139	31 Cap	
8140	The Ind	
8141	15 Aqr	
8143	Sig Cyg	
8146	Ups Cyg	
8151	The Mic	
8154	68 Cyg	
8160	16 Aqr	
8162	Alp Cep	Alderamin
8163	9 Equ	
8167	Iot Cap	
8171	6 Cep	
8173	1 Peg	
8175	17 Aqr	
8178	Bet Equ	
8180	The Mic	
8181	Gam Pav	
8183	33 Cap	
8187	18 Aqr	
8188	Gam Ind	
8192	20 Aqr	
8195	19 Aqr	
8199	21 Aqr	
8204	Zet Cap	
8207	35 Cap	
8209	69 Cyg	
8213	36 Cap	
8214	5 PsA	
8215	70 Cyg	
8217	35 Vul	
8225	2 Peg	
8227	7 Cep	
8228	71 Cyg	
8229	Xi Gru	
8230	6 PsA	
8232	Bet Aqr	Sadalsuud
8238	Bet Cep	
8245	37 Cap	
8252	Rho Cyg	
8253	8 PsA	
8254	Nu Oct	
8255	72 Cyg	
8256	7 PsA	
8260	Eps Cap	
8264	Xi Aqr	
8265	3 Peg	
8266	74 Cyg	
8267	5 Peg	
8270	4 Peg	
8277	25 Aqr	
8278	Gam Cap	
8279	9 Cep	
8280	Lam Oct	
8283	42 Cap	
8284	75 Cyg	
8285	41 Cap	
8287	26 Aqr	
8288	Kap Cap	
8289	7 Peg	
8291	76 Cyg	
8295	44 Cap	
8296	VA 876	
8300	77 Cyg	
8301	Pi Cyg	
8302	45 Cap	
8305	Iot PsA	
8307	79 Cyg	
8308	Eps Peg	Enif
8309	Mu Cyg	
8310	Mu Cyg	
8311	46 Cap	
8313	9 Peg	
8315	Kap Peg	
8316	Mu Cep	
8317	11 Cep	
8318	47 Cap	
8319	Lam Cap	
8321	12 Peg	
8322	Del Cap	
8326	The PsA	
8328	11 Peg	
8333	Omi Ind	
8334	Nu Cep	
8335	Pi Cyg	
8339	12 Cep	
8343	14 Peg	
8344	13 Peg	
8351	Mu Cap	
8353	Gam Gru	
8354	15 Peg	
8356	16 Peg	
8362	Pi Ind	
8368	Del Ind	
8369	Kap Ind	
8371	13 Cep	
8373	17 Peg	
8385	18 Peg	
8386	Eta PsA	
8387	Eps Ind	
8390	28 Aqr	
8392	20 Peg	
8393	19 Peg	
8396	29 Aqr	
8400	16 Cep	
8401	30 Aqr	
8402	Omi Aqr	
8404	21 Peg	
8405	13 PsA	
8406	14 Cep	
8409	Kap Ind	
8410	32 Aqr	
8411	Lam Gru	
8413	Nu Peg	
8414	Alp Aqr	Sadalmelik
8416	18 Cep	
8417	Xi Cep	
8418	Iot Aqr	
8419	23 Peg	
8425	Alp Gru	Alnair
8426	20 Cep	
8428	19 Cep	
8430	Iot Peg	
8431	Mu PsA	
8433	Ups PsA	
8438	25 Peg	
8439	35 Aqr	
8447	Tau PsA	
8449	Pi Peg	
8450	The Peg	
8452	38 Aqr	
8454	Pi Peg	
8459	28 Peg	
8462	39 Aqr	
8465	Zet Cep	
8468	24 Cep	
8469	Lam Cep	
8471	Psi Oct	
8478	Lam PsA	
8480	41 Aqr	
8481	Eps Oct	
8486	Mu Gru	
8488	Mu Gru	
8494	Eps Cep	
8496	42 Aqr	
8498	1 Lac	
8499	The Aqr	
8502	Alp Tuc	
8504	44 Aqr	
8505	Ups Oct	
8508	45 Aqr	
8511	25 Cep	
8512	Rho Aqr	
8513	30 Peg	
8515	Nu Ind	
8516	47 Aqr	
8518	Gam Aqr	
8520	31 Peg	
8521	Pi Gru	
8522	32 Peg	
8523	2 Lac	
8524	Pi Gru	
8529	49 Aqr	
8532	33 Peg	
8533	51 Aqr	
8534	50 Aqr	
8538	Bet Lac	
8539	Pi Aqr	
8540	Del Tuc	
8541	4 Lac	
8544	53 Aqr	
8545	53 Aqr	
8548	34 Peg	
8551	35 Peg	
8552	Nu Gru	
8556	Del Gru	
8558	Zet Aqr	
8559	Zet Aqr	
8560	Del Gru	
8561	26 Cep	
8562	36 Peg	
8566	37 Peg	
8567	56 Aqr	
8570	Zet PsA	
8571	Del Cep	
8572	5 Lac	
8573	Sig Aqr	
8574	38 Peg	
8576	Bet PsA	
8578	Rho Cep	
8579	6 Lac	
8582	Nu Tuc	
8583	58 Aqr	
8585	Alp Lac	
8586	39 Peg	
8590	60 Aqr	
8591	Rho Cep	
8592	Ups Aqr	
8597	Eta Aqr	
8600	Sig Gru	
8602	Sig Gru	
8603	8 Lac	
8610	Kap Aqr	
8613	9 Lac	
8615	31 Cep	
8618	40 Peg	
8622	10 Lac	
8624	41 Peg	
8627	30 Cep	
8628	Eps PsA	
8630	Bet Oct	
8632	11 Lac	
8634	Zet Peg	
8636	Bet Gru	
8637	19 PsA	
8640	12 Lac	
8641	Omi Peg	
8644	Rho Gru	
8647	67 Aqr	
8649	66 Aqr	
8650	Eta Peg	
8655	Eta Gru	
8656	13 Lac	
8660	45 Peg	
8663	Xi Oct	
8665	Xi Peg	
8667	Lam Peg	
8670	68 Aqr	
8673	Tau Aqr	
8675	Eps Gru	
8676	70 Aqr	
8679	Tau Aqr	
8684	Mu Peg	
8690	14 Lac	
8693	21 PsA	
8694	Iot Cep	
8695	Gam PsA	
8697	Sig Peg	
8698	Lam Aqr	
8699	15 Lac	
8700	Tau Gru	
8701	Rho Ind	
8704	74 Aqr	
8709	Del Aqr	
8710	78 Aqr	
8711	77 Aqr	
8715	1 Psc	
8717	Rho Peg	
8720	Del PsA	
8722	Tau Gru	
8725	16 Lac	
8728	Alp PsA	Fomalhaut
8729	51 Peg	
8739	52 Peg	
8742	2 Psc	
8747	Zet Gru	
8750	3 Psc	
8757	81 Aqr	
8762	Omi And	
8763	82 Aqr	
8766	2 And	
8767	Pi PsA	
8773	Bet Psc	
8774	Kap Gru	
8775	Bet Peg	Scheat
8780	3 And	
8781	Alp Peg	Markab
8782	83 Aqr	
8787	The Gru	
8789	86 Aqr	
8790	Ups Gru	
8795	55 Peg	
8796	56 Peg	
8797	1 Cas	
8804	4 And	
8805	5 And	
8807	5 Psc	
8812	88 Aqr	
8815	57 Peg	
8817	89 Aqr	
8819	Pi Cep	
8820	Iot Gru	
8821	58 Peg	
8822	2 Cas	
8825	6 And	
8826	59 Peg	
8827	60 Peg	
8830	7 And	
8834	Phi Aqr	
8841	Psi Aqr	
8842	61 Peg	
8848	Gam Tuc	
8850	Chi Aqr	
8852	Gam Psc	
8858	Psi Aqr	
8859	Phi Gru	
8860	8 And	
8862	Tau Oct	
8863	Gam Scl	
8864	9 And	
8865	Psi Aqr	
8866	94 Aqr	
8868	96 Aqr	
8872	Omi Cep	
8874	11 And	
8876	10 And	
8878	7 Psc	
8880	Tau Peg	
8882	63 Peg	
8885	12 And	
8887	64 Peg	
8890	97 Aqr	
8891	65 Peg	
8892	98 Aqr	
8893	66 Peg	
8903	67 Peg	
8904	4 Cas	
8905	Ups Peg	
8906	99 Aqr	
8907	Omi Gru	
8911	Kap Psc	
8912	9 Psc	
8913	13 And	
8915	69 Peg	
8916	The Psc	
8923	70 Peg	
8930	14 And	
8932	100 Aqr	
8934	13 Psc	
8937	Bet Scl	
8939	101 Aqr	
8940	71 Peg	
8943	72 Peg	
8944	14 Psc	
8947	15 And	
8948	73 Peg	
8949	Iot Phe	
8954	16 Psc	
8960	74 Peg	
8961	Lam And	
8963	75 Peg	
8965	Iot And	
8966	The Phe	
8967	18 And	
8968	Ome Aqr	
8969	Iot Psc	
8974	Gam Cep	
8975	Mu Scl	
8976	Kap And	
8980	103 Aqr	
8982	104 Aqr	
8984	Lam Psc	
8988	Ome Aqr	
8991	77 Peg	
8997	78 Peg	
8998	106 Aqr	
9002	107 Aqr	
9003	Psi And	
9004	19 Psc	
9006	Sig Phe	
9008	Tau Cas	
9012	20 Psc	
9016	Del Scl	
9018	6 Cas	
9022	21 Psc	
9025	79 Peg	
9030	80 Peg	
9031	108 Aqr	
9032	Gam Oct	
9033	22 Psc	
9036	Phi Peg	
9039	82 Peg	
9041	24 Psc	
9042	25 Psc	
9045	Rho Cas	
9048	26 Psc	
9061	Gam Oct	
9062	Eta Tuc	
9064	Psi Peg	
9065	1 Cet	
9067	27 Psc	
9069	Pi Phe	
9071	Sig Cas	
9072	Ome Psc	
9076	Eps Tuc	
9081	Tau Phe	
9084	The Oct	
9087	29 Psc	
9088	85 Peg	
9089	30 Psc	
9091	Zet Scl	
9092	31 Psc	
9093	32 Psc	
9098	2 Cet	
9100	9 Cas	
9103	3 Cet	
